np_id,SMILES,target_id,activity_value
NPC269677,CC1=C(C)C(=O)[C@@]2(CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2)[C@@](C)(O)C1=O,NPT178,4.0417873189717515
NPC269919,Cc1ncc(CO)c(CO)c1O,NPT713,6.0
NPC269985,CC1=CC(=O)CC(C)(C)C1O,NPT43,6.041392685158225
NPC270094,Oc1cccc(O)c1,NPT324,4.235528446907549
NPC270094,Oc1cccc(O)c1,NPT43,6.030329806182308
NPC27041,O=C(c1ccc(O)cc1)c1nccc2c1[nH]c1ccccc12,NPT1087,4.68304703823885
NPC27041,O=C(c1ccc(O)cc1)c1nccc2c1[nH]c1ccccc12,NPT1821,5.54020429984206
NPC270412,COC(=O)C1=CCCN(C)C1,NPT459,2.3010299956639813
NPC270620,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,NPT668,4.113943352306837
NPC270768,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,NPT570,4.6020599913279625
NPC270796,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,NPT441,4.521138083704036
NPC270848,O=C1O/C(=C\c2ccc(O)c(Br)c2)C(c2ccc(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,NPT1087,4.230448921378274
NPC270848,O=C1O/C(=C\c2ccc(O)c(Br)c2)C(c2ccc(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,NPT1821,4.770852011642144
NPC270849,C=CCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1,NPT68,4.477121254719663
NPC270883,CC(C)=CCc1cc2c(=O)cc(-c3ccc(O)cc3)oc2cc1O,NPT178,4.7363965022766426
NPC270918,O=C1NCCc2c1[nH]c1ccc(O)cc21,NPT1087,5.694254112025279
NPC270918,O=C1NCCc2c1[nH]c1ccc(O)cc21,NPT1821,2.0
NPC271270,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,NPT178,4.752048447819439
NPC271288,COc1ccc([C@H]2COc3cc(O)cc(O)c3C2=O)cc1CC=C(C)C,NPT178,3.662757831681574
NPC271572,C[C@H]1[C@@]2(O)CC[C@H]3[C@]4(C)CC[C@@]5(C)[C@@H]6C[C@](C)(C(=O)O)CC[C@]6(C)CC[C@]5(C)[C@H]4CC[C@@]31CO2,NPT68,5.0
NPC271657,C[C@@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1[C@@H](O)C[C@]1(C)[C@H]2[C@@H]2OC(=O)[C@@]1(O)[C@H]1O[C@@H]21,NPT109,5.0
NPC271832,CC(C)=C[C@@H](O)C(=O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1,NPT1087,2.3010299956639813
NPC271942,Oc1cc(Br)c(COCc2c(Br)c(O)c(O)c(Br)c2Br)c(Br)c1O,NPT41,-0.958607314841775
NPC271944,CC(C)=CCc1c(O)cc(C(=O)[C@H]2[C@@H](c3c(O)ccc(C(=O)/C=C/c4ccc(O)cc4)c3O)C=C(C)C[C@@H]2c2ccc(O)cc2O)cc1O,NPT178,3.9138138523837167
NPC271967,CC(C)[C@@H]1C[C@@H](O)[C@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@@H]3O)C(C)(C)[C@@H](O)CC1,NPT178,3.832508912706236
NPC272056,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,NPT459,2.3010299956639813
NPC27208,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,NPT441,4.041392685158225
NPC27239,COc1cc2oc(=O)ccc2c(OC)c1OC,NPT204,2.0
NPC272502,CC1(C)C=Cc2cc([C@@H]3CC(=O)c4c(O)cc(O)cc4O3)c3c(c2O1)OC(C)(C)C=C3,NPT178,4.778151250383644
NPC272523,C=C1[C@H](OC(C)=O)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@@](C)(OC(=O)c3ccccc3)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O,NPT319,0.6989700043360189
NPC272721,O=c1c2cccc(O)c2oc2cc(O)cc(O)c12,NPT261,3.57978359661681
NPC272732,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC3=CC[C@]12C)CC[C@H](N(C)C)C4(C)C)N(C)C,NPT204,4.474216264076255
NPC272868,O=C1O/C(=C\c2ccc(O)c(Br)c2)C(c2cc(Br)c(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,NPT1087,4.041392685158225
NPC272868,O=C1O/C(=C\c2ccc(O)c(Br)c2)C(c2cc(Br)c(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,NPT1821,4.531478917042255
NPC273269,CCCCCC[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@H](O)[C@H](C)C[C@H](O)[C@H]2[C@]1(C)C(=O)/C=C\O,NPT12,4.301029995663981
NPC273410,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,NPT178,4.372912002970106
NPC273467,COc1cc(OC)c2c(O)c3c(=O)cc(C)oc3c(-c3c(OC)cc4cc(O)c5c(=O)cc(C)oc5c4c3OC)c2c1,NPT967,4.290034611362518
NPC273657,COc1cc(C[C@@H]2COC(=O)[C@H]2Cc2cc(OC)c(O)c(OC)c2)ccc1O,NPT109,3.041392685158225
NPC273657,COc1cc(C[C@@H]2COC(=O)[C@H]2Cc2cc(OC)c(O)c(OC)c2)ccc1O,NPT110,5.0
NPC273668,C/C=C(/C)C(=O)O[C@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)[C@@H](O)[C@@H](O)[C@@]12CO,NPT178,3.4082399653118496
NPC27377,CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2O,NPT68,4.977723605288848
NPC273932,COc1cc(/C=C/c2ccc(O)cc2)cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c1,NPT967,5.250420002308894
NPC274050,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,NPT441,5.698970004336019
NPC274079,C[C@@]12C[C@H](O)C[C@@](C)(CO)[C@H]1CCC1=C[C@@](C)([C@@H](O)CO)CC[C@H]12,NPT319,2.0
NPC274109,COc1ccc(C(=O)/C=C/c2ccc(O)cc2)c(O)c1C/C=C(\C)CCC=C(C)C,NPT178,0.22271647114758328
NPC274121,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,NPT178,3.714329759745233
NPC274121,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,NPT30,4.146128035678238
NPC274121,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,NPT31,5.0
NPC274121,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,NPT43,5.301029995663981
NPC274121,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,NPT740,4.782472624166286
NPC274327,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,NPT68,3.860000023934774
NPC274455,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NPT204,5.371271101487585
NPC274455,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NPT30,3.948134482612981
NPC274455,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NPT31,4.641803297151859
NPC274455,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NPT324,3.971275848738105
NPC274455,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NPT439,5.778151250383644
NPC274455,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NPT570,4.230448921378274
NPC274455,CC(C)Cc1ccc(C(C)C(=O)O)cc1,NPT713,5.705464570737631
NPC274717,COc1ccc2c(c1CCO)O[C@@H](c1ccc(O)cc1O)CC2,NPT43,2.0791812460476247
NPC274784,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,NPT208,3.49789674291322
NPC274895,CC1=C[C@H]2[C@H](O)C(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1,NPT204,4.222716471147583
NPC27501,CCCCC1CCCCC1,NPT208,4.740362689494244
NPC275055,O=C1/C(=C/c2ccc(O)cc2)COc2cc(O)cc(O)c21,NPT261,4.059184617631371
NPC275454,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,NPT967,3.81424759573192
NPC275519,O=C(/C=C/c1ccc(O)c(O)c1)OCc1ccccc1,NPT12,4.594438629559043
NPC275519,O=C(/C=C/c1ccc(O)c(O)c1)OCc1ccccc1,NPT41,2.6020599913279625
NPC275538,O=C(OC[C@H](O)[C@H](O)COC(=O)/C(Cc1ccc(O)cc1)=N\O)/C(Cc1ccc(O)cc1)=N\O,NPT441,5.0
NPC275686,CC(C)C(O)=N[C@H]1CC[C@]2(O)CC3=CC[C@]4(C)[C@@H]([C@H](C)N(C)C)CC[C@@]4(C)[C@@H]3CC[C@H]2C1(C)C,NPT439,4.729974285699556
NPC275686,CC(C)C(O)=N[C@H]1CC[C@]2(O)CC3=CC[C@]4(C)[C@@H]([C@H](C)N(C)C)CC[C@@]4(C)[C@@H]3CC[C@H]2C1(C)C,NPT66,6.0
NPC275724,COc1cc(CC[C@@H](O)CC(=O)CCc2ccccc2)ccc1O,NPT319,4.477121254719663
NPC275724,COc1cc(CC[C@@H](O)CC(=O)CCc2ccccc2)ccc1O,NPT43,5.0
NPC275766,CC(C)=CCC1=C(O)[C@](O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,NPT570,3.9845273133437926
NPC275772,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,NPT68,2.30999192878118
NPC275836,COc1c(O)c(OC)c2oc(-c3ccc(O)cc3)cc(=O)c2c1O,NPT68,2.6099997038422305
NPC275839,CC(=O)O[C@H]1[C@@H](N=C(O)c2ccccc2)[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@@H]12,NPT204,5.360000008954116
NPC275839,CC(=O)O[C@H]1[C@@H](N=C(O)c2ccccc2)[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@@H]12,NPT439,4.255031163345551
NPC275903,C/C(=C\Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O)COC(=O)/C=C/c1ccc(O)cc1,NPT441,2.6989700043360187
NPC276014,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O,NPT12,5.0
NPC276120,COc1ccc(C[C@H]2C(O)=N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)Oc4cc(ccc4O)C[C@@H](C(O)=N[C@H](C)C(O)=N[C@@H](CO)C(=O)N2C)N(C)C3=O)cc1,NPT319,2.342422680822206
NPC276133,CC(C)=CCc1c2c(c3c(c1O)c(=O)c1ccccc1n3C)C=CC(C)(C)O2,NPT319,4.6020599913279625
NPC276212,COc1ccc2c(c1C/C=C(\C)CO)O[C@H](c1ccc(O)cc1O)CC2,NPT43,3.155336037465062
NPC27643,COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1CC=C(C)C,NPT178,4.6429588794097905
NPC276517,O=C(O)C1=NCCc2c1[nH]c1ccc(O)cc21,NPT1087,5.403513439966088
NPC276517,O=C(O)C1=NCCc2c1[nH]c1ccc(O)cc21,NPT1821,5.161468327647098
NPC276657,O=C(C(=O)c1c[nH]c2ccc(O)cc12)c1c[nH]c2ccc(O)cc12,NPT1087,4.773369497668596
NPC276657,O=C(C(=O)c1c[nH]c2ccc(O)cc12)c1c[nH]c2ccc(O)cc12,NPT1821,2.0
NPC276930,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,NPT261,4.380211241711606
NPC276944,COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4,NPT204,5.0
NPC276962,CC(C)=C/C(C=O)=C(\C)CCC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1,NPT1087,2.3010299956639813
NPC277021,Cc1cc(=O)oc2cc(O)c(O)cc12,NPT41,4.8088858673598125
NPC277021,Cc1cc(=O)oc2cc(O)c(O)cc12,NPT967,5.390935107103379
NPC277341,CCCC[C@@H](O)/C=C(C)/C=C/C=C\C(=O)N1CCCC1=O,NPT459,5.301029995663981
NPC277351,COc1cc2c([nH]c3c4c(c(C)cc32)OC(C)(C)C=C4)c(-c2c(O)c(OC)cc3c2[nH]c2c4c(c(C)cc23)OC(C)(C)C=C4)c1O,NPT319,0.20411998265592482
NPC277525,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/c1ccoc1,NPT319,1.2741578492636798
NPC277570,C/C=C/C#CC#CCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NPT68,4.477121254719663
NPC27765,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,NPT178,4.284656282788515
NPC27765,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,NPT319,4.698970004336019
NPC27765,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,NPT570,4.6020599913279625
NPC277704,Cc1ccccc1,NPT204,3.389630973709231
NPC278068,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O,NPT178,4.4996870826184034
NPC278102,O=Cc1ccc(O)c(O)c1,NPT43,-0.3979400086720376
NPC278308,CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,NPT109,4.270678836144707
NPC278308,CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,NPT110,4.7395723444500915
NPC278308,CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,NPT41,5.1003705451175625
NPC278476,CC(C)=CCc1cc([C@H]2Oc3c(CC=C(C)C)c(O)cc(O)c3C(=O)[C@@H]2O)ccc1O,NPT441,1.6020599913279625
NPC2785,CC(=O)c1ccccc1,NPT43,5.929418925714293
NPC278525,O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,NPT66,5.176091259055681
NPC278549,Cn1c(O)nc2[nH]cnc2c1=O,NPT967,5.301029995663981
NPC278552,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1,NPT30,4.02938377768521
NPC278552,Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1,NPT31,4.84323277809801
NPC278600,C[C@H]1Oc2c3c(c4c(-c5ccccc5)cc(=O)oc4c2[C@@H](O)[C@H]1C)OC(C)(C)C=C3,NPT459,4.477121254719663
NPC278778,COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,NPT204,4.9656719712201065
NPC278787,O=c1c2ccccc2oc2ccc(O)cc12,NPT261,3.57978359661681
NPC278799,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,NPT459,2.3010299956639813
NPC278877,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)c(CC=C(C)C)c3O2)ccc1O,NPT109,4.301029995663981
NPC278877,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)c(CC=C(C)C)c3O2)ccc1O,NPT110,4.301029995663981
NPC278877,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)c(CC=C(C)C)c3O2)ccc1O,NPT208,4.301029995663981
NPC278887,CC[C@H]1C[C@@H]2CN3CC[C@]4(O)C(=Nc5ccccc54)[C@](C(=O)OC)(C2)[C@H]13,NPT66,6.0
NPC278968,CC(C)=CCc1c(O)cc2occ(-c3cc(O)c4c(c3)C=CC(C)(C)O4)c(=O)c2c1O,NPT178,3.1702617153949575
NPC27904,CC(C)=CCc1cc(=O)cc2n(C)c3cccc(C(=O)O)c3nc1-2,NPT204,4.698970004336019
NPC279118,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,NPT178,4.510779519517152
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT12,4.241795431295198
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT208,3.5276299008713385
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT261,3.690196080028514
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT31,1.709693869727792
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT41,3.278753600952829
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT570,3.204119982655925
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT668,4.292256071356476
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT68,3.187520720836463
NPC279121,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT967,3.821513528404773
NPC279189,O=C(c1ccc(O)cc1)c1nccc2c1[nH]c1ccc(Br)cc12,NPT1087,4.70070371714502
NPC279189,O=C(c1ccc(O)cc1)c1nccc2c1[nH]c1ccc(Br)cc12,NPT1821,5.435047641339964
NPC279209,COc1cc([C@@H]2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3[C@H]2CO)ccc1O,NPT43,4.204119982655925
NPC27942,COC(=O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,NPT68,3.9552065375419416
NPC279463,C[C@]1(O)CC[C@@H]2[C@]34CCC[C@](C)(C(=O)OC3)[C@@H]4CC[C@@]2(C)[C@@H]1Cc1cc(O)ccc1O,NPT178,4.326335860928752
NPC27956,CC(=O)Oc1ccc(O)c(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@H]32)c1,NPT178,4.0
NPC279916,O=c1ccoc2ccccc12,NPT261,4.600972895686748
NPC280001,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,NPT12,5.0
NPC280026,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,NPT178,4.105169427999332
NPC280135,Cc1ccc2ccccc2c1,NPT208,5.079181246047625
NPC280254,Oc1cccc(O)c1O,NPT31,5.158362492095249
NPC280272,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccc(O)cc21,NPT459,2.3010299956639813
NPC280399,C=CCC1=C[C@@]2(OC)C(=CC1=O)O[C@H](c1ccc(OC)c(OC)c1)[C@H]2C,NPT324,4.40823996531185
NPC280725,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C=CC2=C(O)C(=O)C(=O)[C@]21C,NPT68,4.056904851336473
NPC280827,COC(=O)[C@@H](c1ccccc1)[C@H](C1=C(O)/C(=C/c2ccccc2)OC1=O)c1ccccc1,NPT30,2.0
NPC280827,COC(=O)[C@@H](c1ccccc1)[C@H](C1=C(O)/C(=C/c2ccccc2)OC1=O)c1ccccc1,NPT31,2.0
NPC280864,N=c1nc(-c2c[nH]c3ccc(Br)cc23)cc[nH]1,NPT109,4.0
NPC280864,N=c1nc(-c2c[nH]c3ccc(Br)cc23)cc[nH]1,NPT110,4.0
NPC280864,N=c1nc(-c2c[nH]c3ccc(Br)cc23)cc[nH]1,NPT208,3.940516484932567
NPC281094,Cn1ccc2c3n(c(=O)c(=O)cc1-3)c1ccccc21,NPT178,4.296665190261531
NPC281131,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT12,1.810232517995084
NPC281131,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT41,3.4771212547196626
NPC281195,CC(C)c1ccccc(O)c1=O,NPT43,3.979092900638326
NPC281356,CC(C)=CCOc1ccc2ccc(=O)oc2c1,NPT740,5.698970004336019
NPC281398,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,NPT204,5.146128035678238
NPC281398,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,NPT41,3.9390197764486663
NPC281398,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,NPT68,3.05793856166658
NPC281477,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(O)c(O)c2C(=O)O1,NPT441,4.225309281725863
NPC281477,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(O)c(O)c2C(=O)O1,NPT967,5.829303772831025
NPC281521,COc1c(O)c(C)c(OC)c2c1CCc1c(O)cccc1O2,NPT30,4.519827993775719
NPC281521,COc1c(O)c(C)c(OC)c2c1CCc1c(O)cccc1O2,NPT31,3.838849090737255
NPC281604,COC(=O)/C(=C1/OC(=O)C(c2ccccc2)=C1O)c1ccccc1,NPT30,2.3384564936046046
NPC281703,CC(=O)[C@@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)c(O)c1,NPT68,4.511883360978874
NPC281835,COc1c2ccoc2c(O)c2oc(=O)ccc12,NPT740,5.698970004336019
NPC282000,COc1ccc(CCCc2ccc(O)c(OC)c2)c(OC)c1,NPT441,1.6020599913279625
NPC282009,COc1ccc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,NPT204,4.503790683057181
NPC282087,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,NPT713,4.051923916046107
NPC282169,O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,NPT68,3.1072099696478683
NPC282294,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,NPT1028,5.123851640967086
NPC282294,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,NPT1249,4.981818607170664
NPC282294,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,NPT612,3.5854607295085006
NPC282294,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,NPT68,3.060697840353612
NPC282294,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,NPT713,5.123851640967086
NPC282335,C[C@@H]1C(=O)c2c(c3c(c4c(-c5ccccc5)cc(=O)oc24)OC(C)(C)C=C3)O[C@@H]1C,NPT459,5.0
NPC282616,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1,NPT570,4.6020599913279625
NPC282703,COc1cc([C@H]2O[C@@H](c3ccc(O)c(OC)c3)[C@@H](C)[C@H]2C)ccc1O,NPT68,4.3299999818189825
NPC282923,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,NPT324,4.664735968518705
NPC283130,O[C@H]1CCN2Cc3ccccc3N=C12,NPT439,3.4955443375464483
NPC283152,CC(C)=CCOc1c(CC=C(C)C)c(O)nc2ccccc12,NPT459,3.9030899869919438
NPC283284,CC1=C(O)/C(=C/[C@H](C)CCC/C(C)=C/CC/C(C)=C/CCc2ccoc2)OC1=O,NPT1087,1.5118833609788744
NPC283711,O=C/C=C/c1ccccc1O,NPT43,5.672097857935717
NPC283711,O=C/C=C/c1ccccc1O,NPT967,1.1643528557844371
NPC283751,C[C@H](CCC(O)=NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,NPT1028,4.778151250383644
NPC283823,COc1ccc(C(=O)[O-])cc1O,NPT43,5.0
NPC283844,O=Cc1ccc(O)cc1O,NPT43,5.301029995663981
NPC283949,COc1cc(C[C@H]2[C@@H](O)OC[C@@H]2Cc2cc(OC)c3c(c2)OCO3)cc(OC)c1OC,NPT109,2.9190780923760737
NPC283949,COc1cc(C[C@H]2[C@@H](O)OC[C@@H]2Cc2cc(OC)c3c(c2)OCO3)cc(OC)c1OC,NPT110,5.0
NPC283980,C[C@@H]1O[C@@H](O[C@H]2CC[C@H](O[C@H]3[C@H](O)C[C@H](c4ccc5c(c4O)C(=O)C4=C(C5=O)[C@@]5(O)C(=O)C[C@](C)(O[C@H]6CC[C@H](O[C@H]7CCC(=O)[C@H](C)O7)[C@H](C)O6)C[C@@]5(O)C=C4)O[C@@H]3C)O[C@H]2C)CCC1=O,NPT319,3.041392685158225
NPC284007,CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CC(=O)CCCCC)c1O2,NPT319,4.012837224705172
NPC284039,Cc1nc(C)c(C)nc1C,NPT713,6.0
NPC284441,C/C(=C\CC/C(C)=C/Cc1cc(C(=O)O)ccc1O)CC/C=C(\C)CC/C=C(\C)C(=O)O,NPT740,3.3010299956639813
NPC284948,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,NPT12,3.204119982655925
